,FREQUENCY,GAMMA
4522,22339.15,8.093703e-07
4523,22339.225,8.139326e-07
4524,22339.3,8.209826e-07
4525,22339.375,8.100114e-07
4526,22339.45,8.631991e-07
4527,22339.525,7.571485e-07
4528,22339.6,7.588213e-07
4529,22339.675,7.733284e-07
4530,22339.75,7.453442e-07
4531,22339.825,7.73606e-07
4532,22339.9,7.786485e-07
4533,22339.975,7.715331e-07
4534,22340.05,8.027571e-07
4535,22340.125,7.966844e-07
4536,22340.2,8.268516e-07
4537,22340.275,8.618379e-07
4538,22340.35,9.598057e-07
4539,22340.425,9.939411e-07
4540,22340.5,1.01064e-06
4541,22340.575,1.054282e-06
4542,22340.65,1.081483e-06
4543,22340.725,1.060735e-06
4544,22340.8,1.014819e-06
4545,22340.875,9.887647e-07
4546,22340.95,8.510192e-07
4547,22341.025,8.424296e-07
4548,22341.1,7.975317e-07
4549,22341.175,7.183353e-07
4550,22341.25,6.930007e-07
4551,22341.325,6.912513e-07
4552,22341.4,6.963084e-07
4553,22341.475,6.833613e-07
4554,22341.55,6.458673e-07
4555,22341.625,7.070417e-07
4556,22341.7,6.784113e-07
4557,22341.775,7.045101e-07
4558,22341.85,7.162349e-07
4559,22341.925,7.513743e-07
4560,22342.0,7.170056e-07
4561,22342.075,7.253894e-07
