,FREQUENCY,GAMMA
182,22013.65,8.907707e-08
183,22013.725,6.788526e-08
184,22013.8,1.129471e-07
185,22013.875,8.546469e-08
186,22013.95,7.860257e-08
187,22014.025,9.426549e-08
188,22014.1,1.352101e-07
189,22014.175,1.275708e-07
190,22014.25,1.363452e-07
191,22014.325,1.079364e-07
192,22014.4,1.998576e-07
193,22014.475,2.026206e-07
194,22014.55,2.439471e-07
195,22014.625,2.736514e-07
196,22014.7,2.847266e-07
197,22014.775,3.139181e-07
198,22014.85,3.67186e-07
199,22014.925,3.616091e-07
200,22015.0,3.552101e-07
201,22015.075,3.900173e-07
202,22015.15,3.68038e-07
203,22015.225,3.713057e-07
204,22015.3,4.18257e-07
205,22015.375,3.436276e-07
206,22015.45,2.946569e-07
207,22015.525,3.103388e-07
208,22015.6,2.96499e-07
209,22015.675,2.899533e-07
210,22015.75,2.766057e-07
211,22015.825,2.512043e-07
212,22015.9,2.068948e-07
213,22015.975,1.938676e-07
214,22016.05,1.622055e-07
215,22016.125,1.880394e-07
216,22016.2,1.916807e-07
217,22016.275,1.807721e-07
218,22016.35,1.636427e-07
219,22016.425,1.914798e-07
220,22016.5,1.937731e-07
221,22016.575,2.095982e-07
