,FREQUENCY,GAMMA
961,22072.075,6.981929e-08
962,22072.15,6.719876e-08
963,22072.225,7.712147e-08
964,22072.3,5.790202e-08
965,22072.375,4.60639e-08
966,22072.45,9.092863e-08
967,22072.525,5.315456e-08
968,22072.6,9.989212e-08
969,22072.675,9.030795e-08
970,22072.75,6.544776e-08
971,22072.825,9.628455e-08
972,22072.9,8.401862e-08
973,22072.975,8.956881e-08
974,22073.05,1.08714e-07
975,22073.125,1.219222e-07
976,22073.2,1.224197e-07
977,22073.275,7.886405e-08
978,22073.35,1.130727e-07
979,22073.425,5.813749e-08
980,22073.5,6.515242e-08
981,22073.575,1.003002e-07
982,22073.65,1.082663e-07
983,22073.725,1.118023e-07
984,22073.8,7.095589e-08
985,22073.875,4.13321e-08
986,22073.95,6.959663e-08
987,22074.025,1.057457e-07
988,22074.1,1.097482e-07
989,22074.175,6.797995e-08
990,22074.25,3.861689e-08
991,22074.325,5.61975e-08
992,22074.4,7.436557e-08
993,22074.475,5.074052e-08
994,22074.55,1.134513e-07
995,22074.625,4.217198e-08
996,22074.7,7.268632e-08
997,22074.775,6.978162e-08
998,22074.85,8.79217e-08
999,22074.925,8.741588e-08
1000,22075.0,6.286957e-08
