,FREQUENCY,GAMMA
1559,22116.925,4.093133e-08
1560,22117.0,4.933431e-08
1561,22117.075,4.722517e-08
1562,22117.15,3.440203e-08
1563,22117.225,2.560919e-08
1564,22117.3,3.393554e-09
1565,22117.375,3.180257e-08
1566,22117.45,4.146422e-08
1567,22117.525,2.802658e-09
1568,22117.6,1.7846e-08
1569,22117.675,4.116785e-08
1570,22117.75,4.049291e-08
1571,22117.825,8.392811e-08
1572,22117.9,5.31946e-08
1573,22117.975,8.239251e-08
1574,22118.05,6.786008e-08
1575,22118.125,6.963856e-08
1576,22118.2,1.161336e-07
1577,22118.275,9.997216e-08
1578,22118.35,1.404273e-07
1579,22118.425,1.652095e-07
1580,22118.5,1.662706e-07
1581,22118.575,1.493342e-07
1582,22118.65,1.951785e-07
1583,22118.725,1.86065e-07
1584,22118.8,1.54233e-07
1585,22118.875,1.686872e-07
1586,22118.95,1.727818e-07
1587,22119.025,1.708783e-07
1588,22119.1,1.438262e-07
1589,22119.175,1.776917e-07
1590,22119.25,1.726105e-07
1591,22119.325,1.31121e-07
1592,22119.4,1.419725e-07
1593,22119.475,1.338877e-07
1594,22119.55,1.387995e-07
1595,22119.625,9.385101e-08
1596,22119.7,8.922995e-08
1597,22119.775,1.069269e-07
1598,22119.85,1.297568e-07
